GameID,TurnCount,Players,Epsilon,AverageLoss,end_points,cities,settlements,road,longest,largest,devvps,resource_production,total_resource_production,total_resources_gained,amount_of_resources_used,seven_robbers_moved,knights_and_robbers_moved,total_robber_gain,total_resources_lost,total_resources_discarded,dev_cards_held,dev_cards_held_total,dev_cards_used,dev_cards_used_total,dev_cards_bought_total
10,242,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE]",0.9969689500000658,0.004102683684322983,10,1,5,15,True,False,1,"{'WOOD': 0.6111111111111112, 'BRICK': 0, 'SHEEP': 0.38888888888888895, 'WHEAT': 0.05555555555555555, 'ORE': 0.4166666666666667}",1.4722222222222223,229,58,7,9,5,45,31,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",4,5
11,378,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE]",0.9965102500000758,0.003888967502887341,10,2,3,15,True,False,1,"{'WOOD': 0.3888888888888889, 'BRICK': 0.16666666666666666, 'SHEEP': 0.3055555555555556, 'WHEAT': 0.1111111111111111, 'ORE': 0.41666666666666663}",1.3888888888888888,238,57,14,15,11,73,53,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,3
12,203,"[RandomPlayer:ORANGE, RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE]",0.9963056500000802,0.004169898144262392,2,0,2,6,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.05555555555555555}",0.16666666666666666,41,14,4,5,4,7,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",2,2
13,240,"[RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE, RandomPlayer:ORANGE]",0.9959591500000877,0.0043484080180947095,10,2,0,7,False,True,4,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.2777777777777778, 'WHEAT': 0.5, 'ORE': 0.2777777777777778}",1.0555555555555556,185,64,15,22,12,50,40,"{'KNIGHT': 1, 'VP': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",5,"{'KNIGHT': 7, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 2}",11,16
14,269,"[RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE]",0.9956324500000948,0.004326356273271482,7,1,2,15,True,False,1,"{'WOOD': 0.1388888888888889, 'BRICK': 0.4166666666666667, 'SHEEP': 0, 'WHEAT': 0.27777777777777773, 'ORE': 0.1111111111111111}",0.9444444444444444,145,44,13,15,14,39,26,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,3
15,177,"[RandomPlayer:RED, RandomPlayer:WHITE, RandomPlayer:ORANGE, Player:BLUE]",0.9953948500001,0.004371843451129583,10,0,3,15,True,True,3,"{'WOOD': 0.1111111111111111, 'BRICK': 0.16666666666666666, 'SHEEP': 0.2777777777777778, 'WHEAT': 0.1388888888888889, 'ORE': 0.1111111111111111}",0.8055555555555556,102,66,7,14,12,15,4,"{'KNIGHT': 0, 'VP': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 7, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",8,12
16,321,"[RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE]",0.9950549500001074,0.004385162619885184,5,0,2,15,True,False,1,"{'WOOD': 0.1111111111111111, 'BRICK': 0.05555555555555555, 'SHEEP': 0, 'WHEAT': 0.1111111111111111, 'ORE': 0}",0.2777777777777778,74,32,13,14,6,15,4,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,2
17,360,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE]",0.9946177000001168,0.004457854474060026,4,0,2,14,False,True,0,"{'WOOD': 0, 'BRICK': 0.1111111111111111, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.08333333333333333, 'ORE': 0}",0.3055555555555555,127,47,13,19,16,23,17,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 6, 'MONOPOLY': 2, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",9,9
18,484,"[RandomPlayer:RED, RandomPlayer:WHITE, RandomPlayer:ORANGE, Player:BLUE]",0.9940633000001289,0.00481106288290383,5,0,4,12,False,False,1,"{'WOOD': 0.1388888888888889, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.3055555555555555, 'ORE': 0.1111111111111111}",0.6388888888888888,214,40,20,22,16,71,53,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,4
19,236,"[RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE]",0.9937993000001346,0.004650983177998569,3,0,2,7,False,False,1,"{'WOOD': 0.1388888888888889, 'BRICK': 0, 'SHEEP': 0.19444444444444448, 'WHEAT': 0, 'ORE': 0.1388888888888889}",0.47222222222222227,74,19,12,14,13,22,8,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,3
20,289,"[RandomPlayer:ORANGE, RandomPlayer:WHITE, Player:BLUE, RandomPlayer:RED]",0.9934792000001416,0.004887357431574312,5,0,2,7,False,True,1,"{'WOOD': 0, 'BRICK': 0.05555555555555555, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.16666666666666666, 'ORE': 0}",0.3333333333333333,114,22,9,12,6,30,17,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,4
21,248,"[RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED]",0.9931937500001478,0.004792479961717533,5,0,3,5,False,True,0,"{'WOOD': 0, 'BRICK': 0.25, 'SHEEP': 0.1111111111111111, 'WHEAT': 0, 'ORE': 0}",0.3611111111111111,70,22,12,16,15,12,8,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,4
22,655,"[RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:RED, RandomPlayer:WHITE]",0.9923704000001656,0.005018319506739417,10,1,4,15,True,False,2,"{'WOOD': 0.4444444444444444, 'BRICK': 0, 'SHEEP': 0.2777777777777778, 'WHEAT': 0.19444444444444442, 'ORE': 0.4444444444444444}",1.3611111111111112,470,58,19,22,10,144,118,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,5
23,206,"[Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:RED, RandomPlayer:WHITE]",0.9920569000001724,0.004909742346008945,10,2,1,12,True,True,1,"{'WOOD': 0, 'BRICK': 0.1388888888888889, 'SHEEP': 0.4444444444444444, 'WHEAT': 0.2777777777777778, 'ORE': 0.5}",1.3611111111111112,171,69,15,22,15,44,29,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 7, 'MONOPOLY': 2, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 2}",12,13
24,316,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE]",0.9916757500001807,0.004733954834725579,4,0,3,7,False,False,1,"{'WOOD': 0.1388888888888889, 'BRICK': 0, 'SHEEP': 0.2222222222222222, 'WHEAT': 0, 'ORE': 0.027777777777777776}",0.3888888888888889,122,29,12,15,9,18,12,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 3, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,5
25,172,"[RandomPlayer:RED, RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE]",0.9914975500001846,0.004825957149646625,3,0,3,4,False,False,0,"{'WOOD': 0.08333333333333333, 'BRICK': 0, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.1111111111111111, 'ORE': 0}",0.25,28,10,7,8,7,4,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",2,2
26,281,"[RandomPlayer:ORANGE, RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE]",0.9911477500001922,0.004954281935187162,10,2,0,11,False,True,4,"{'WOOD': 0.05555555555555555, 'BRICK': 0, 'SHEEP': 0.16666666666666666, 'WHEAT': 0.16666666666666666, 'ORE': 0.4444444444444444}",0.8333333333333333,147,66,9,16,11,44,34,"{'KNIGHT': 0, 'VP': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 7, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 1}",10,14
27,580,"[RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE]",0.9904283500002078,0.004954160523543203,10,1,4,15,False,True,2,"{'WOOD': 0.25, 'BRICK': 0.3055555555555555, 'SHEEP': 0.2777777777777778, 'WHEAT': 0.08333333333333333, 'ORE': 0.33333333333333337}",1.25,381,70,24,30,12,104,77,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 6, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",7,9
28,388,"[RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE]",0.9899366500002185,0.004779998409161781,10,1,2,11,False,True,4,"{'WOOD': 0.2777777777777778, 'BRICK': 0, 'SHEEP': 0.2222222222222222, 'WHEAT': 0.027777777777777776, 'ORE': 0.1388888888888889}",0.6666666666666667,246,56,15,20,10,49,36,"{'KNIGHT': 0, 'VP': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 5, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",7,11
29,427,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:WHITE, RandomPlayer:ORANGE]",0.9894845500002283,0.005091015757426932,3,0,2,8,False,False,1,"{'WOOD': 0.1388888888888889, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.027777777777777776}",0.16666666666666669,83,20,16,17,13,11,4,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 1}",3,4
30,229,"[RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:RED]",0.9892090000002343,0.004625279809108484,4,0,2,9,False,False,2,"{'WOOD': 0, 'BRICK': 0.25, 'SHEEP': 0.19444444444444445, 'WHEAT': 0, 'ORE': 0}",0.4444444444444444,123,29,10,11,8,36,27,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 1, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",3,5
31,445,"[RandomPlayer:WHITE, RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:RED]",0.9887222500002448,0.0047735595992782105,5,0,2,12,False,False,3,"{'WOOD': 0, 'BRICK': 0.25, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.19444444444444448, 'ORE': 0}",0.5,151,37,19,21,15,48,32,"{'KNIGHT': 0, 'VP': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,"{'KNIGHT': 2, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",4,7
32,282,"[RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE]",0.9884005000002518,0.004902242777200463,5,0,4,10,False,False,1,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.19444444444444445, 'ORE': 0.16666666666666669}",0.5277777777777778,87,36,15,16,14,16,5,"{'KNIGHT': 1, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 1, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,4
33,265,"[RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE, Player:BLUE]",0.9880787500002588,0.005023131527317067,10,3,1,15,True,False,1,"{'WOOD': 0.4166666666666667, 'BRICK': 0.16666666666666666, 'SHEEP': 0.1388888888888889, 'WHEAT': 0.3055555555555555, 'ORE': 0.5555555555555556}",1.5833333333333335,153,55,15,16,6,45,32,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,2
34,377,"[RandomPlayer:RED, RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE]",0.9876959500002671,0.004860078312300049,2,0,2,9,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.16666666666666666, 'ORE': 0}",0.2777777777777778,86,20,13,13,11,16,4,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 2}",2,2
35,255,"[RandomPlayer:WHITE, RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:RED]",0.9874105000002733,0.004976054666983771,2,0,2,8,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.1388888888888889, 'WHEAT': 0, 'ORE': 0.08333333333333333}",0.2222222222222222,72,23,14,16,8,14,8,"{'KNIGHT': 1, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 1}",4,5
36,461,"[RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE]",0.9868627000002852,0.005173383547829083,8,0,5,15,False,False,3,"{'WOOD': 0.2222222222222222, 'BRICK': 0.19444444444444445, 'SHEEP': 0.4166666666666667, 'WHEAT': 0, 'ORE': 0}",0.8333333333333333,220,47,15,15,12,60,38,"{'KNIGHT': 0, 'VP': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,3
37,339,"[RandomPlayer:RED, RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE]",0.9865310500002924,0.00491722422739982,2,0,2,8,False,False,0,"{'WOOD': 0, 'BRICK': 0.1388888888888889, 'SHEEP': 0, 'WHEAT': 0.16666666666666669, 'ORE': 0}",0.3055555555555556,57,12,15,15,9,11,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
38,225,"[RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE, RandomPlayer:ORANGE]",0.9862654000002982,0.0050114258409402574,5,1,1,11,False,True,0,"{'WOOD': 0.25, 'BRICK': 0.08333333333333333, 'SHEEP': 0, 'WHEAT': 0.2777777777777778, 'ORE': 0.05555555555555555}",0.6666666666666667,114,35,4,8,6,23,13,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,4
39,352,"[RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE, Player:BLUE]",0.9858512500003072,0.004983236703166434,8,1,5,15,False,False,1,"{'WOOD': 0.1111111111111111, 'BRICK': 0.2777777777777778, 'SHEEP': 0.7222222222222223, 'WHEAT': 0.33333333333333337, 'ORE': 0.1111111111111111}",1.5555555555555558,226,53,16,16,13,86,62,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,2
40,289,"[RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED]",0.9854569000003157,0.005113181161497443,6,0,4,15,False,False,2,"{'WOOD': 0.16666666666666666, 'BRICK': 0, 'SHEEP': 0.33333333333333337, 'WHEAT': 0.3611111111111111, 'ORE': 0.05555555555555555}",0.9166666666666667,173,54,14,17,10,22,8,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 2}",6,8
41,461,"[RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:RED]",0.984985000000326,0.005383903406343872,5,2,0,5,False,False,1,"{'WOOD': 0, 'BRICK': 0.2777777777777778, 'SHEEP': 0, 'WHEAT': 0.1111111111111111, 'ORE': 0}",0.3888888888888889,116,22,18,19,11,23,16,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,2
